,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
25,-71.0,-75.0,-64.0,-73.0,-75.0,-71.0,-70.0,-73.0,-62.0,-61.0,-75.0,-59.0,-73.0,-95.0,-95.0,-70.0,-62.0,-62.0,-71.0,-73.0,-79.0,-73.0,-75.0,-70.0,-75.0,-76.0,-95.0,-63.0,-95.0,-69.0,-63.0,-62.0,-95.0,-64.0,-64.0,-79.0,-63.0,-64.0,-95.0,-63.0,-83.0,-79.0,-79.0,-79.0,-80.0,-81.0,-77.0,-79.0,-79.0,-83.0,-81.0,-79.0,-81.0,-79.0,-82.0,-82.0,-79.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-79.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-80.0,-80.0,-80.0,-83.0,-82.5,-95.0,-95.0,-80.25,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
26,-73.0,-75.0,-63.0,-76.0,-75.0,-73.0,-71.0,-75.0,-55.0,-57.0,-75.0,-63.0,-73.0,-95.0,-95.0,-73.0,-56.0,-56.0,-75.0,-76.0,-79.0,-76.0,-75.0,-72.0,-75.0,-76.0,-95.0,-55.0,-95.0,-74.0,-56.0,-56.0,-95.0,-63.0,-63.0,-79.0,-63.0,-63.0,-95.0,-73.0,-83.0,-82.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-79.0,-83.0,-83.0,-83.0,-81.0,-83.0,-82.0,-82.0,-79.0,-83.0,-82.0,-83.0,-83.0,-80.0,-80.0,-95.0,-79.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-80.0,-80.0,-80.0,-80.0,-81.0,-95.0,-95.0,-80.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
27,-79.0,-75.0,-63.0,-76.0,-75.0,-76.0,-77.0,-75.0,-50.0,-51.0,-75.0,-63.0,-73.0,-95.0,-95.0,-77.0,-50.0,-51.0,-75.0,-76.0,-79.0,-76.0,-75.0,-77.0,-75.0,-76.0,-95.0,-50.0,-95.0,-76.0,-49.0,-50.0,-95.0,-63.0,-63.0,-79.0,-63.0,-64.0,-95.0,-75.0,-83.0,-82.0,-80.0,-81.0,-80.0,-83.0,-80.0,-79.0,-79.0,-83.0,-83.0,-83.0,-81.0,-79.0,-82.0,-82.0,-95.0,-83.0,-82.0,-83.0,-83.0,-83.0,-80.0,-95.0,-79.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-80.0,-80.0,-80.0,-80.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
28,-78.0,-75.0,-63.0,-68.0,-75.0,-77.0,-76.0,-67.0,-67.0,-67.0,-75.0,-63.0,-73.0,-95.0,-95.0,-74.0,-66.0,-68.0,-68.0,-69.0,-79.0,-68.0,-75.0,-77.0,-75.0,-76.0,-95.0,-61.0,-95.0,-72.0,-65.0,-63.0,-95.0,-63.0,-63.0,-79.0,-63.0,-64.0,-95.0,-71.0,-83.0,-83.0,-80.0,-83.0,-80.0,-83.0,-83.0,-83.0,-79.0,-83.0,-83.0,-83.0,-83.0,-83.0,-82.25,-83.0,-95.0,-83.0,-82.0,-83.0,-83.0,-83.0,-80.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-80.0,-80.0,-80.0,-80.0,-83.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
29,-80.0,-75.0,-61.0,-75.0,-75.0,-82.0,-80.0,-74.0,-60.0,-60.0,-74.0,-61.0,-73.0,-79.0,-95.0,-82.0,-59.0,-62.0,-74.0,-73.0,-79.0,-74.0,-74.0,-82.0,-75.0,-76.0,-95.0,-61.0,-95.0,-72.0,-61.0,-63.0,-95.0,-60.0,-61.0,-79.0,-61.0,-60.0,-95.0,-83.0,-83.0,-83.0,-80.0,-83.0,-80.0,-83.0,-83.0,-83.0,-79.0,-83.0,-82.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-82.0,-83.0,-83.0,-83.0,-80.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-80.0,-80.0,-80.0,-80.0,-83.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
30,-81.0,-81.0,-59.0,-75.0,-80.0,-80.0,-81.0,-75.0,-64.0,-64.0,-73.5,-64.0,-74.75,-95.0,-95.0,-80.0,-63.0,-63.0,-73.0,-72.0,-79.0,-74.0,-73.5,-82.0,-73.5,-75.0,-95.0,-58.0,-95.0,-80.0,-64.0,-63.0,-95.0,-59.0,-59.0,-78.52272727272727,-58.0,-59.0,-95.0,-80.0,-83.0,-80.0,-80.0,-81.0,-80.0,-80.0,-80.0,-80.0,-81.0,-95.0,-83.0,-95.0,-83.0,-82.27272727272727,-83.0,-83.0,-83.0,-83.0,-83.0,-82.48076923076923,-82.75,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0
31,-75.0,-74.0,-58.0,-76.0,-74.0,-77.0,-74.0,-75.0,-64.0,-63.0,-74.0,-59.0,-73.0,-95.0,-95.0,-76.0,-65.0,-63.0,-74.0,-72.0,-79.0,-74.0,-74.0,-74.0,-74.0,-73.0,-95.0,-58.0,-95.0,-77.0,-65.0,-64.0,-95.0,-58.0,-59.0,-78.52272727272727,-58.0,-59.0,-95.0,-78.0,-83.0,-81.0,-80.0,-81.0,-80.0,-80.0,-80.0,-82.0,-81.0,-95.0,-83.0,-95.0,-83.0,-82.27272727272727,-83.0,-83.0,-83.0,-83.0,-83.0,-82.48076923076923,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0
32,-80.0,-74.0,-58.0,-75.0,-74.0,-79.0,-74.0,-76.0,-66.0,-65.0,-74.0,-59.0,-75.0,-95.0,-95.0,-79.0,-66.0,-66.0,-75.0,-75.0,-79.0,-76.0,-74.0,-74.0,-74.0,-73.0,-95.0,-59.0,-95.0,-77.0,-66.0,-66.0,-95.0,-58.0,-59.0,-79.0,-58.0,-59.0,-95.0,-80.0,-83.0,-80.0,-81.0,-82.0,-82.0,-81.0,-81.0,-81.0,-81.0,-95.0,-83.0,-95.0,-83.0,-81.0,-83.0,-83.0,-83.0,-83.0,-83.0,-82.48076923076923,-82.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0
33,-76.0,-73.0,-58.0,-74.0,-74.0,-76.0,-73.0,-73.0,-63.0,-63.0,-73.0,-59.0,-75.0,-95.0,-95.0,-74.0,-65.0,-65.0,-72.0,-71.0,-79.0,-74.0,-73.0,-73.0,-73.0,-73.0,-95.0,-58.0,-95.0,-75.0,-65.0,-64.0,-95.0,-58.0,-59.0,-79.0,-58.0,-59.0,-95.0,-77.0,-83.0,-82.0,-81.0,-82.0,-82.0,-81.0,-81.0,-83.0,-81.0,-95.0,-83.0,-83.0,-83.0,-82.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0
34,-77.0,-73.0,-58.0,-75.0,-73.0,-76.0,-72.0,-74.0,-65.0,-65.0,-73.0,-58.0,-76.0,-95.0,-95.0,-75.0,-65.0,-65.0,-74.0,-72.0,-79.0,-74.0,-73.0,-73.0,-73.0,-75.0,-95.0,-58.0,-95.0,-77.0,-66.0,-65.0,-95.0,-58.0,-59.0,-79.0,-58.0,-58.0,-95.0,-75.0,-83.0,-82.0,-82.0,-82.0,-82.0,-82.0,-80.0,-81.0,-81.0,-95.0,-83.0,-83.0,-83.0,-81.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0
35,-66.0,-70.0,-60.0,-66.0,-77.0,-68.0,-66.0,-67.0,-57.0,-58.0,-70.0,-72.0,-69.0,-79.0,-95.0,-68.0,-56.0,-57.0,-67.0,-66.0,-79.0,-67.0,-70.0,-67.0,-71.0,-69.0,-64.0,-56.0,-95.0,-68.0,-57.0,-58.0,-79.0,-60.0,-63.205128205128204,-79.0,-60.0,-61.0,-79.0,-69.0,-83.0,-95.0,-95.0,-83.0,-83.0,-83.0,-82.4090909090909,-95.0,-95.0,-95.0,-83.0,-83.0,-80.0,-82.27272727272727,-80.0,-80.0,-81.0,-83.0,-82.0,-80.0,-83.0,-95.0,-95.0,-95.0,-79.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-82.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0
36,-64.0,-71.0,-63.0,-68.0,-77.0,-65.0,-63.0,-68.0,-58.0,-59.0,-71.0,-72.0,-67.0,-79.0,-95.0,-64.0,-58.0,-59.0,-67.0,-68.0,-79.0,-68.0,-71.0,-64.0,-71.0,-67.0,-64.0,-58.0,-95.0,-65.0,-58.0,-59.0,-79.0,-63.0,-63.205128205128204,-79.0,-63.0,-63.0,-79.0,-64.0,-83.0,-95.0,-95.0,-83.0,-83.0,-83.0,-82.4090909090909,-95.0,-95.0,-95.0,-83.0,-83.0,-80.0,-82.27272727272727,-80.0,-80.0,-81.0,-83.0,-82.0,-83.0,-83.0,-95.0,-95.0,-95.0,-79.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-82.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-95.0
37,-68.0,-74.0,-67.0,-67.0,-74.0,-70.0,-68.0,-67.0,-59.0,-60.0,-73.0,-72.0,-67.0,-79.0,-95.0,-69.0,-60.0,-61.0,-67.0,-67.0,-79.0,-67.0,-74.0,-64.0,-75.0,-67.0,-95.0,-60.0,-95.0,-68.0,-60.0,-59.0,-79.0,-67.0,-63.205128205128204,-79.0,-67.0,-68.0,-79.0,-69.0,-83.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-78.0,-78.0,-78.0,-83.0,-77.0,-78.0,-77.0,-77.0,-77.0,-83.0,-78.0,-95.0,-95.0,-95.0,-79.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-83.0,-95.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-82.0,-83.0,-95.0,-83.0,-95.0,-83.0,-83.0,-95.0
38,-62.0,-72.0,-60.0,-63.0,-74.0,-64.0,-62.0,-63.0,-60.0,-59.0,-72.0,-61.0,-63.0,-79.0,-95.0,-63.0,-60.0,-60.0,-62.0,-63.0,-79.0,-63.0,-72.0,-63.0,-72.0,-67.0,-95.0,-60.0,-95.0,-68.0,-60.0,-61.0,-95.0,-61.0,-63.205128205128204,-79.0,-61.0,-61.0,-79.0,-63.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-78.0,-79.0,-78.0,-83.0,-80.0,-78.0,-79.0,-80.0,-79.0,-83.0,-80.0,-95.0,-95.0,-95.0,-79.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0
39,-69.0,-71.0,-60.0,-72.0,-74.0,-69.0,-68.0,-70.0,-58.0,-58.0,-70.0,-59.0,-67.0,-79.0,-95.0,-69.0,-58.0,-59.0,-70.0,-70.0,-79.0,-71.0,-71.0,-70.0,-71.0,-67.0,-95.0,-58.0,-95.0,-69.0,-58.0,-58.0,-95.0,-59.0,-60.0,-79.0,-60.0,-60.0,-79.0,-63.0,-83.0,-83.0,-79.0,-83.0,-81.0,-80.0,-80.0,-79.0,-79.0,-83.0,-83.0,-79.0,-83.0,-81.0,-82.0,-83.0,-79.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-79.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0
40,-68.0,-66.0,-65.0,-66.0,-66.0,-68.0,-66.0,-67.0,-71.0,-69.0,-66.0,-68.0,-69.0,-95.0,-95.0,-68.0,-68.0,-68.0,-66.0,-68.0,-79.0,-67.0,-66.0,-66.0,-66.0,-67.0,-68.0,-65.0,-95.0,-68.0,-69.0,-64.0,-95.0,-64.0,-63.205128205128204,-79.0,-65.0,-65.0,-95.0,-68.0,-83.0,-95.0,-83.0,-82.67441860465117,-82.42857142857143,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
41,-66.0,-64.0,-66.0,-68.0,-66.0,-67.0,-64.0,-67.0,-68.0,-69.0,-63.0,-67.0,-68.0,-95.0,-95.0,-66.0,-69.0,-69.0,-68.0,-69.0,-79.0,-68.0,-64.0,-64.0,-64.0,-67.0,-68.0,-67.0,-95.0,-66.0,-69.0,-68.0,-95.0,-66.0,-63.205128205128204,-79.0,-66.0,-68.0,-95.0,-66.0,-83.0,-95.0,-83.0,-82.67441860465117,-82.42857142857143,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
42,-66.0,-65.0,-67.0,-68.0,-66.0,-66.0,-65.0,-69.0,-71.0,-72.0,-64.0,-66.0,-68.0,-95.0,-95.0,-66.0,-71.0,-71.0,-69.0,-70.0,-79.0,-69.0,-64.0,-65.0,-65.0,-67.0,-69.0,-67.0,-95.0,-66.0,-72.0,-72.0,-95.0,-67.0,-67.0,-79.0,-67.0,-67.0,-95.0,-66.0,-83.0,-95.0,-83.0,-82.67441860465117,-82.42857142857143,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
43,-68.0,-63.0,-65.0,-68.0,-66.0,-67.0,-63.0,-68.0,-73.0,-73.0,-63.0,-66.0,-68.0,-95.0,-95.0,-67.0,-73.0,-73.0,-69.0,-70.0,-79.0,-69.0,-63.0,-64.0,-64.0,-67.0,-68.0,-65.0,-95.0,-67.0,-74.0,-74.0,-95.0,-65.0,-67.0,-79.0,-65.0,-66.0,-95.0,-67.0,-83.0,-95.0,-83.0,-82.67441860465117,-82.42857142857143,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
44,-67.0,-64.0,-66.0,-67.0,-66.0,-67.0,-64.0,-68.0,-75.0,-75.0,-64.0,-66.0,-68.0,-95.0,-95.0,-67.0,-74.0,-74.0,-68.0,-69.0,-79.0,-68.0,-64.0,-64.0,-64.0,-67.0,-68.0,-65.0,-95.0,-67.0,-74.0,-74.0,-95.0,-66.0,-66.0,-79.0,-66.0,-66.0,-95.0,-67.0,-83.0,-95.0,-83.0,-82.67441860465117,-82.42857142857143,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
45,-62.0,-64.0,-70.0,-64.0,-64.0,-63.0,-63.0,-74.0,-64.0,-66.0,-64.0,-69.0,-64.0,-74.0,-95.0,-62.0,-65.0,-65.0,-64.0,-74.0,-79.0,-65.0,-64.0,-64.0,-64.0,-64.0,-75.0,-71.0,-75.0,-63.0,-64.0,-65.0,-74.0,-70.0,-69.0,-74.0,-70.0,-70.0,-95.0,-62.0,-95.0,-81.0,-83.0,-82.0,-82.0,-82.0,-82.0,-83.0,-83.0,-95.0,-82.325,-95.0,-95.0,-82.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-82.44375,-95.0,-95.0,-83.0,-79.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
46,-62.0,-64.0,-69.0,-63.0,-64.0,-62.0,-63.0,-75.0,-76.0,-77.0,-63.0,-69.0,-63.0,-75.0,-95.0,-62.0,-77.0,-76.0,-64.0,-75.0,-79.0,-64.0,-63.0,-63.0,-64.0,-63.0,-75.0,-68.0,-75.0,-61.0,-78.0,-77.0,-76.0,-68.0,-69.0,-75.0,-69.0,-68.0,-95.0,-62.0,-95.0,-81.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-82.325,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-82.0,-82.44375,-95.0,-95.0,-83.0,-79.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
47,-64.0,-64.0,-70.0,-62.0,-64.0,-63.0,-63.0,-75.0,-71.0,-72.0,-65.0,-69.0,-62.0,-75.0,-95.0,-62.0,-71.0,-71.0,-63.0,-75.0,-77.0,-63.0,-65.0,-64.0,-65.0,-62.0,-76.0,-70.0,-76.0,-63.0,-71.0,-77.0,-76.0,-70.0,-69.0,-75.0,-70.0,-70.0,-95.0,-62.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-82.325,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-82.44375,-83.0,-95.0,-83.0,-79.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
48,-61.0,-64.0,-69.0,-63.0,-64.0,-61.0,-62.0,-74.0,-66.0,-67.0,-65.0,-69.0,-62.0,-74.0,-95.0,-60.0,-67.0,-67.0,-63.0,-74.0,-75.0,-64.0,-65.0,-64.0,-65.0,-62.0,-75.0,-68.0,-75.0,-61.0,-66.0,-66.0,-74.0,-68.0,-69.0,-75.0,-69.0,-70.0,-95.0,-61.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-82.325,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-82.44375,-83.0,-95.0,-83.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
49,-63.0,-65.0,-65.0,-63.0,-64.0,-63.0,-65.0,-74.0,-66.0,-67.0,-65.0,-66.0,-62.0,-76.0,-66.0,-63.0,-66.0,-67.0,-63.0,-76.0,-75.0,-63.0,-65.0,-66.0,-66.0,-63.0,-76.0,-65.0,-77.0,-63.0,-66.0,-66.0,-74.0,-65.0,-66.0,-75.0,-65.0,-66.0,-95.0,-61.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-82.325,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-82.44375,-83.0,-95.0,-83.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-95.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
50,-72.0,-79.0,-65.0,-82.0,-74.0,-74.0,-79.0,-81.0,-55.0,-56.0,-79.0,-63.0,-80.0,-95.0,-95.0,-73.0,-56.0,-56.0,-80.0,-81.0,-79.0,-81.0,-79.0,-79.0,-79.0,-79.0,-95.0,-65.0,-95.0,-73.0,-55.0,-54.0,-95.0,-65.0,-64.0,-78.52272727272727,-65.0,-65.0,-95.0,-72.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-81.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-82.0,-83.0,-83.0,-81.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0
